ID,Name,Release Date,Genres,Platforms
218410,Defender's Quest: Valley of the Forgotten (DX edition),2012-10-30,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Level Up Labs
218510,Planets Under Attack,2012-09-27,Indie;Strategy,windows;mac
218620,PAYDAY 2,2013-08-13,Action;RPG,windows;linux
218640,Lucius,2012-10-26,Violent;Gore;Action;Adventure;Indie,windows
218660,iBomber Attack,2012-11-01,Action;Adventure;Indie,windows;mac;linux
218680,Scribblenauts Unlimited,2013-02-15,Adventure;Casual;Strategy,windows
218700,Angelica Weaver: Catch Me When You Can,2013-01-07,Adventure;Casual,windows
218740,Pid,2012-10-31,Adventure;Indie,windows;mac
218820,Mercenary Kings: Reloaded Edition,2014-03-25,Action;Adventure;Indie;RPG,windows;mac;linux
219070,Miner Wars Arena,2012-08-28,Action;Indie,windows;mac
219150,Hotline Miami,2012-10-23,Action;Indie,windows;mac;linux
219190,Ultratron,2013-03-18,Action;Indie,windows;mac;linux
219200,Droid Assault,2013-01-09,Action;Indie,windows;mac;linux
219340,The Banner Saga: Factions,2013-02-25,Free to Play;Indie;RPG;Strategy,windows;mac
219640,Chivalry: Medieval Warfare,2012-10-16,Action;Indie,windows;mac;linux
219680,Proteus,2013-01-30,Adventure;Casual;Indie,windows;mac;linux
219700,Dogs of War Online,2014-02-04,Free to Play;Strategy,windows
219760,Beyond Divinity,2012-10-29,RPG,windows
219780,Divinity II: Developer's Cut,2012-10-29,RPG,windows
219830,King Arthur's Gold,2013-11-05,Action;Free to Play;Indie,windows;mac;linux
219890,Antichamber,2013-01-31,Adventure;Indie,windows;mac;linux
219910,Edna & Harvey: Harvey's New Eyes,2012-10-16,Adventure;Indie,windows;mac;linux
219950,NiGHTS Into Dreams,2012-12-17,Adventure,windows
219990,Grim Dawn,2016-02-25,Action;Adventure;Indie;RPG,windows
220090,The Journey Down: Chapter One,2013-01-09,Adventure;Indie,windows;mac;linux
220160,Trials Evolution: Gold Edition,2013-03-21,Action;Racing,windows
220200,Kerbal Space Program,2015-04-27,Indie;Simulation,windows;mac;linux
220240,Far Cry 3,2012-11-28,0,and Ubisoft Shanghai"
220260,Farming Simulator 2013 Titanium Edition,2013-10-09,Casual;Simulation,windows;mac
220420,Nancy Drew®: The Deadly Device,2012-10-23,Single-player,HeR Interactive
220440,DmC: Devil May Cry,2013-01-24,Action;Adventure,windows
220460,Cargo Commander,2012-11-01,Action;Indie,windows;mac;linux
220660,StarDrive,2013-04-26,Indie;Strategy,windows
220700,RPG Maker VX Ace,2012-12-10,Design & Illustration;Web Publishing,windows
220740,Chaos on Deponia,2012-11-06,Adventure;Indie,windows;mac;linux
220780,Thomas Was Alone,2012-11-12,Indie,windows;mac
220820,Zombie Driver HD,2012-10-17,Violent;Gore;Action;Indie;Racing,windows
220860,McPixel,2012-09-25,Action;Adventure;Indie,windows;mac
220900,Jack Lumber,2013-04-30,Action;Casual;Indie;Strategy,windows;mac;linux
221020,Towns,2012-11-07,Single-player,SMP
221040,Resident Evil 6 / Biohazard 6,2013-03-21,Action;Adventure,windows
221100,DayZ,2018-12-13,Action;Adventure;Massively Multiplayer,windows
221180,Eufloria HD,2014-10-14,Indie;Strategy,windows;mac;linux
221260,Little Inferno,2012-11-19,Adventure;Casual;Indie,windows;mac;linux
221380,Age of Empires II HD,2013-04-09,Strategy,windows
221540,DG2: Defense Grid 2,2014-09-23,Indie;Strategy,windows
221640,Super Hexagon,2012-11-27,Action;Indie,windows;mac;linux
221680,Rocksmith® 2014 Edition - Remastered,2016-10-04,Casual;Simulation,windows;mac
221810,The Cave,2013-01-23,Adventure,windows;mac;linux
221830,The Book of Unwritten Tales: The Critter Chronicles,2012-12-05,Adventure;Indie,windows;mac;linux
221910,The Stanley Parable,2013-10-17,Adventure;Indie,windows;mac;linux
222140,Puddle,2012-11-09,Action;Indie;Simulation,windows;mac;linux
222180,Mushroom Men: Truffle Trouble,2015-03-10,Action;Indie,windows
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014-12-16,Action,windows
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015-02-27,Action,windows
222480,Resident Evil Revelations / Biohazard Revelations,2013-05-23,Action;Adventure,windows
222500,Rail Adventures - VR Tech Demo,2016-08-25,Action;Free to Play;Indie;Racing,windows
222520,Champions of Regnum,2013-02-27,Free to Play;Indie;Massively Multiplayer;RPG,windows;mac;linux
222640,Aarklash: Legacy,2013-09-12,Adventure;Strategy,windows
222730,Reus,2013-05-16,Indie;Simulation;Strategy,windows;mac;linux
222750,Wargame: Airland Battle,2013-05-29,Strategy,windows;mac;linux
222880,Insurgency,2014-01-22,Action;Indie;Strategy,windows;mac;linux
222940,THE KING OF FIGHTERS XIII STEAM EDITION,2013-09-13,Action,windows
222980,Dead Pixels,2012-12-07,Action;Indie;RPG,windows
223000,7 Wonders: Ancient Alien Makeover,2012-10-24,Strategy;Casual,windows
223100,Homefront®: The Revolution,2016-05-19,Violent;Action;Adventure,windows
223220,Giana Sisters: Twisted Dreams,2012-10-22,Action;Indie,windows
223280,Cut the Rope,2013-03-22,Indie;Casual,windows
223330,Sea Dogs: To Each His Own - Pirate Open World RPG,2012-12-01,RPG,windows
223410,Perpetuum,2014-10-17,Indie;Massively Multiplayer;RPG,windows
223430,Miner Wars 2081,2012-11-28,Action;Adventure;Indie;RPG;Simulation,windows
223450,Dyad,2013-04-24,Action;Indie;Racing,windows
223470,POSTAL 2,2012-11-02,Action;Adventure;Indie,windows;mac;linux
223490,Blockscape,2014-07-03,Casual;Indie;RPG;Simulation;Strategy;Early Access,windows
223510,Miasmata,2012-11-28,Action;Adventure;Indie,windows
223710,Cry of Fear,2013-04-25,Action;Adventure;Indie,windows
223730,Fly'N,2012-11-09,Action;Adventure;Indie,windows
223750,DCS World Steam Edition,2013-08-02,Free to Play;Simulation,windows
223810,Ys I & II Chronicles+,2013-02-14,Action;Adventure;RPG,windows
223830,Xenonauts,2014-06-16,Indie;Simulation;Strategy,windows;mac;linux
224000,Project Eagle: A 3D Interactive Mars Base,2018-11-27,Free to Play;Simulation,windows
224040,LocoCycle,2014-02-14,Action;Adventure;Casual;Racing,windows
224260,No More Room in Hell,2013-10-31,Action;Free to Play;Indie,windows;mac;linux
224300,Legacy of Kain: Defiance,2012-12-06,Action;Adventure,windows
224460,Contrast,2013-11-15,Adventure;Indie,windows
224480,Octodad: Dadliest Catch,2014-01-30,Action;Adventure;Indie,windows;mac;linux
224500,Gnomoria,2016-02-23,Indie;Simulation;Strategy,windows;mac;linux
224600,Defiance,2014-06-04,Action;Free to Play;Massively Multiplayer;RPG,windows
224700,The Game of Life,2013-06-10,Strategy;Casual,windows
224740,Clockwork Empires,2016-10-26,0,"Gaslamp Games
224760,FEZ,2013-05-01,Indie,windows;mac;linux
224820,Super House of Dead Ninjas,2013-02-18,Action;Indie,windows
224860,Arma Tactics,2013-10-01,Indie;Strategy,windows;mac;linux
224900,Iron Sky: Invasion,2012-12-13,Action;Simulation;Strategy,windows;mac;linux
224920,Legacy of Kain: Soul Reaver,2012-12-06,Action;Adventure,windows
224940,Legacy of Kain: Soul Reaver 2,2012-12-06,Action;Adventure,windows
224960,Tomb Raider I,2012-11-28,Action;Adventure,windows
224980,Tomb Raider IV: The Last Revelation,2012-11-28,Action;Adventure,windows
225000,Tomb Raider V: Chronicles,2012-11-28,Action;Adventure,windows
225020,Tomb Raider VI: The Angel of Darkness,2012-11-28,Action,windows
225080,Brothers - A Tale of Two Sons,2013-09-03,Action;Adventure;Indie,windows
225160,Shadow Warrior Classic Redux,2013-07-08,Action,windows;mac;linux
225260,Brutal Legend,2013-02-26,Action;Adventure;Strategy,windows;mac;linux
225280,Full Mojo Rampage,2014-05-08,Action;Indie;RPG,windows
225300,Tomb Raider II,2012-11-28,Action;Adventure,windows
225320,Tomb Raider III,2012-11-28,Action;Adventure,windows
225360,DARK,2013-07-03,Action;RPG,windows
225420,Cities in Motion 2,2013-04-02,Simulation;Strategy,windows;mac;linux
225540,Just Cause™ 3,2015-11-30,Action;Adventure,windows
225600,Blade Symphony,2014-05-07,Action;Indie,windows;mac;linux
225640,Sacred 2 Gold,2012-12-21,RPG,windows
225840,Sven Co-op,2016-01-22,Action;Casual;Free to Play;Indie,windows
226100,PixelJunk™ Nom Nom Galaxy,2015-08-03,Action;Casual;Indie;Strategy,windows
226120,Weird Worlds: Return to Infinite Space,2013-03-19,Adventure;Casual;Indie;Strategy,windows;mac;linux
226560,Escape Dead Island,2014-11-20,Adventure,windows
226580,F1 2014,2014-10-16,Racing;Sports,windows
226620,Desktop Dungeons,2013-11-07,Adventure;Casual;Indie;RPG;Strategy,windows;mac;linux
226720,LOST PLANET® 3,2013-08-26,Action,windows
226740,Monster Loves You!,2013-03-18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available,Radial Games Corp
226780,MUD Motocross World Championship,2013-03-15,Racing;Sports,windows
226820,Nancy Drew®: Ghost of Thornton Hall,2013-05-14,Single-player,HeR Interactive
226840,Age of Wonders III,2014-03-31,RPG;Strategy,windows;mac;linux
226860,Galactic Civilizations III,2015-05-14,Indie;Strategy,windows
226960,Ironclad Tactics,2013-09-18,Casual;Indie;Strategy,windows;mac;linux
227000,Primordia,2012-12-05,Adventure;Indie,windows
227060,Hegemony Rome: The Rise of Caesar,2014-05-15,Indie;RPG;Simulation;Strategy,windows
227080,Papo & Yo,2013-04-18,Adventure;Indie,windows;mac;linux
227100,Sniper Elite: Nazi Zombie Army,2013-02-28,Action,windows
227160,Kinetic Void,2014-11-21,Action;Indie;Simulation,windows;mac;linux
227200,Waking Mars,2012-12-13,Action;Adventure;Indie,windows;mac;linux
227220,Sang-Froid - Tales of Werewolves,2013-04-05,Action;Adventure;Indie;RPG;Strategy,windows
227300,Euro Truck Simulator 2,2012-10-12,Indie;Simulation,windows;mac;linux
227380,Dragon's Lair,2013-05-17,Action;Adventure;Casual,windows;mac;linux
227560,Scourge: Outbreak,2014-04-02,Action;Indie,windows;mac
227580,"10,000,0,EightyEightGames
227600,Castle of Illusion,2013-09-04,Adventure;Casual,windows
227760,March of the Eagles,2013-02-18,Simulation;Strategy,windows
227780,Serious Sam Classics: Revolution,2014-04-30,Action;Indie;Early Access,windows
227800,Retrovirus,2013-01-31,Action;Indie,windows
227860,Castle Story,2017-08-17,Indie;Strategy,windows;mac;linux
227900,Battleship,2013-06-10,Single-player,PopCap
227920,Risk,2013-06-10,Single-player,PopCap
227940,Heroes & Generals,2016-10-18,Action;Free to Play;Indie;Massively Multiplayer,windows
228200,Company of Heroes,2006-09-11,Violent;Action;Strategy,windows
228260,Fallen Enchantress: Legendary Heroes,2013-05-22,Indie;RPG;Strategy,windows
228280,Baldur's Gate: Enhanced Edition,2013-01-16,RPG;Strategy,windows;mac;linux
228300,Remember Me,2013-06-06,Action;Adventure,windows
228320,A Valley Without Wind 2,2013-02-18,0,"Arcen Games
228360,Full Throttle Remastered,2017-04-18,Adventure,windows;mac;linux
228380,Wreckfest,2018-06-14,Action;Indie;Racing;Simulation;Sports,windows
228440,Cubemen 2,2013-04-08,Indie;Strategy,windows;mac;linux
228760,TrackMania² Canyon,2013-02-27,Racing;Sports,windows
228960,Skulls of the Shogun,2013-07-29,Indie;Strategy,windows;mac;linux
229480,Dungeons & Dragons: Chronicles of Mystara,2013-06-18,Action;Adventure;RPG,windows
229520,Dungeon Hearts,2013-03-28,Casual;Indie;Strategy,windows;mac;linux
229560,Hacker Evolution IMMERSION,2016-07-29,Action;Indie;Simulation;Early Access,windows;mac;linux
229580,Dream,2015-07-31,Adventure;Indie,windows
229600,Bientôt l'été,2013-02-06,Casual;Indie;Simulation,windows;mac
229810,A Fistful of Gun,2015-09-23,Action;Indie,windows
229870,ShootMania Storm,2013-04-10,Action,windows
229890,Joe Danger,2013-06-24,Action;Casual;Indie;Racing,windows
229970,Armada 2526 Gold Edition,2013-02-28,Indie;Strategy,windows
230050,DLC Quest,2013-03-18,Indie,windows;mac
230070,The Age of Decadence,2015-10-14,Indie;RPG,windows
230150,Incredipede,2013-03-18,Adventure;Indie;Simulation,windows;mac
230190,War for the Overworld,2015-04-02,Indie;Simulation;Strategy,windows;mac;linux
230270,N++ (NPLUSPLUS),2016-08-25,Action,windows;mac;linux
230290,Universe Sandbox ²,2015-08-24,Casual;Indie;Simulation;Early Access,windows;mac;linux
230310,Akaneiro: Demon Hunters,2014-11-25,Action;Free to Play;Indie;RPG,windows;mac;linux
230410,Warframe,2013-03-25,Action;Free to Play,windows
230650,Lords of Football,2013-04-05,Indie;Simulation;Sports;Strategy,windows
230700,La-Mulana,2013-04-15,Action;Adventure;Indie,windows;mac;linux
230760,DIVO,2013-02-01,Casual;Indie,windows;linux
230820,The Night of the Rabbit,2013-05-28,Adventure;Indie,windows;mac
230840,Daylight,2014-04-29,Action;Adventure;Casual;Indie,windows
230980,Starseed Pilgrim,2013-04-16,Adventure;Indie,windows;mac
231020,Storm,2013-06-27,Indie;Simulation,windows
231040,Beatbuddy: Tale of the Guardians,2013-08-06,Action;Adventure;Casual;Indie,windows;mac;linux
231140,Cities XL Platinum,2013-02-06,Simulation,windows
231160,The Swapper,2013-05-30,windows;mac;linux,Tom Jubert
231200,Kentucky Route Zero,2013-02-22,Adventure;Indie,windows;mac;linux
231310,MirrorMoon EP,2013-09-04,Adventure;Indie,windows;mac;linux
231330,Deadfall Adventures,2013-11-15,Action;Adventure,windows;linux
231430,Company of Heroes 2,2013-06-25,Strategy,windows;mac;linux
231720,Bad Hotel,2013-10-16,Casual;Indie,windows;mac;linux
231740,Knights of Pen and Paper +1 Edition,2013-06-18,Indie;RPG,windows;mac;linux
232010,Euro Truck Simulator,2013-03-08,Indie;Simulation,windows;mac
232050,Eador. Masters of the Broken World,2013-04-19,Indie;Strategy,windows
232090,Killing Floor 2,2016-11-18,Action,windows
232430,Gone Home,2013-08-15,Adventure;Indie,windows;mac;linux
232750,Mars: War Logs,2013-04-26,Action;RPG,windows
232770,POSTAL,2013-03-21,Action;Indie,windows;mac;linux
232790,Broken Age,2014-01-28,Adventure;Casual;Indie,windows;mac;linux
232890,Stronghold Crusader 2,2014-09-22,Simulation;Strategy,windows
232910,TrackMania² Stadium,2013-06-20,Racing;Sports,windows
232950,Bridge Project,2013-03-28,Simulation,windows;mac
232970,Thunder Wolves,2013-05-15,Action;Casual;Indie,windows
233110,Defense Technica,2013-10-24,Indie;Strategy,windows;mac
233130,Shadow Warrior,2013-09-26,Action;Adventure,windows;mac;linux
233150,LUFTRAUSERS,2014-03-18,Action;Indie;Simulation,windows;mac;linux
233190,Final Exam,2013-11-05,Action;Indie,windows
233210,Air Conflicts: Vietnam,2013-10-02,Action;Simulation,windows;mac;linux
233230,Kairo,2013-04-24,Adventure;Indie,windows;mac;linux
233270,Far Cry 3 - Blood Dragon,2013-05-01,Action;Adventure,windows
233290,Murdered: Soul Suspect,2014-06-05,Action;Adventure;RPG,windows
233310,Avadon 2: The Corruption,2013-10-30,Indie;RPG;Strategy,windows;mac
233350,Sudeki,2014-02-24,Action;Adventure;RPG,windows
233410,Tomb Raider - The Final Hours Digital Book,2013-03-07,Action,windows;mac
233450,Prison Architect,2015-10-06,Indie;Simulation;Strategy,windows;mac;linux
233470,Evoland,2013-04-04,Adventure;Indie;RPG,windows;mac
233510,Lunnye Devitsy,2009-07-01,Casual;Indie,windows
233550,Another World – 20th Anniversary Edition,2013-04-04,Action;Adventure,windows;mac;linux
233610,Distance,2018-09-18,Action;Indie;Racing,windows;mac;linux
233720,Surgeon Simulator,2013-04-19,Action;Indie;Simulation,windows;mac;linux
233740,Organ Trail: Director's Cut,2013-03-19,Indie;Strategy,windows;mac;linux
233840,Worms Clan Wars,2013-08-15,Strategy,windows;mac;linux
233860,Kenshi,2018-12-06,Action;Indie;RPG;Simulation;Strategy,windows
233980,UnEpic,2014-07-25,Action;Indie;RPG,windows;mac;linux
234080,Castlevania: Lords of Shadow – Ultimate Edition,2013-08-27,Action;Adventure,windows
234140,Mad Max,2015-09-01,Action;Adventure,windows;mac;linux
234160,Strike Suit Infinity,2013-04-30,Action;Indie,windows
234190,Receiver,2013-04-29,Action;Indie;Simulation,windows;mac;linux
234270,Ken Follett's The Pillars of the Earth,2017-08-15,Adventure;Casual;Indie,windows;mac;linux
234290,Zack Zero,2013-04-29,Action;Adventure;Indie,windows
234330,MARVEL Puzzle Quest,2013-12-05,Casual;Free to Play;RPG,windows
234350,Luxor 2 HD,2013-05-13,Casual,windows
234370,Shattered Haven,2013-03-18,0,"Arcen Games
234390,Teleglitch: Die More Edition,2013-07-24,Action;Indie,windows;mac;linux
234490,Rush Bros.,2013-05-24,Action;Indie;Racing,windows;mac
234630,Project CARS,2015-03-15,Racing;Simulation;Sports,windows
234650,Shadowrun Returns,2013-07-25,Adventure;Indie;RPG;Strategy,windows;mac;linux
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,2013-10-24,Action;Adventure,windows
234820,Driver Fusion - The Best Driver & Device Solution,2013-05-06,Education;Software Training;Utilities;Web Publishing,windows
234900,Anodyne,2013-03-22,Action;Adventure;Indie,windows;mac
234920,Dyscourse,2015-03-25,Adventure;Casual;Indie;Simulation,windows;mac;linux
234940,The 39 Steps,2013-04-25,Adventure;Casual;Indie,windows;mac;linux
235070,Bad Bots,2013-05-17,Action;Indie,windows;mac
235210,STRIDER™ / ストライダー飛竜®,2014-02-19,Action;Adventure,windows
235250,Super Sanctum TD,2013-05-09,Casual;Indie;Strategy,windows;mac
235320,Original War,2014-01-27,Indie;Strategy,windows
235340,Prime World,2014-03-31,Action;Free to Play;Massively Multiplayer;RPG,windows
235360,Prime World: Defenders,2013-06-05,Casual;Indie;RPG;Strategy,windows;mac
235380,Blitzkrieg 3,2017-06-02,Strategy,windows;mac
235400,King’s Bounty: Legions,2013-12-10,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,windows
235460,METAL GEAR RISING: REVENGEANCE,2014-01-09,Action,windows
235520,The White Laboratory,2019-03-28,Indie;Strategy,windows
235540,Warhammer: End Times - Vermintide,2015-10-23,Action;Indie,windows
235600,Tom Clancy’s Splinter Cell Blacklist,2013-08-23,Action;Adventure,windows
235620,Small World 2,2013-12-11,Casual;Indie;Strategy,windows;mac;linux
235660,Eador: Genesis,2013-10-14,Indie;Strategy,windows
235720,Cubetractor,2013-05-29,Action;Indie;Strategy,windows;mac
235800,Audiosurf 2,2015-05-26,Indie,windows;mac;linux
235820,Element4l,2013-05-24,Action;Indie,windows;mac;linux
235900,RPG Maker XP,2013-12-13,Web Publishing,windows
235980,Tetrobot and Co.,2013-10-22,Casual;Indie,windows;mac;linux
236010,Bloxitivity,2016-01-21,Casual;Indie,windows
236090,Dust: An Elysian Tail,2013-05-24,Action;Adventure;Indie;RPG,windows;mac;linux
236110,Dungeon Defenders II,2017-06-20,Action;Free to Play;Indie;RPG;Strategy,windows
236130,Horizon,2014-02-06,Indie;Strategy,windows
236150,Starpoint Gemini 2,2014-09-26,Action;RPG;Simulation,windows
236290,Cranky Cat,2013-06-05,Casual,windows
236370,Interstellar Marines,2013-07-02,Action;Indie;RPG;Simulation;Early Access,windows;mac;linux
236390,War Thunder,2013-08-15,Action;Free to Play;Massively Multiplayer;Simulation,windows;mac;linux
236430,DARK SOULS™ II,2014-04-25,16,"BANDAI NAMCO Entertainment;FromSoftware
236450,PAC-MAN™ Championship Edition DX+,2013-09-24,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,BANDAI NAMCO Entertainment
236470,PAC-MAN MUSEUM™,2014-02-25,Action,windows
236490,Hexodius,2013-06-21,Action;Indie,windows
236510,Takedown: Red Sabre,2014-02-10,Action;Simulation;Strategy,windows
236690,Blood Bowl 2,2015-09-22,Sports;Strategy,windows;mac
236730,Anomaly 2,2013-05-15,Action;Indie;Strategy,windows;mac;linux
236790,Agricultural Simulator 2013 - Steam Edition,2013-06-07,Casual;Simulation,windows
